id,reported_at,neighbourhood,latitude,longitude,severity_iron_marks,weather,reporter_mood,swallowed_object,reporter_quote,citizen_id
4e71865f-18ff-46ef-8df0-2f54b51f9c56,2026-04-08T07:50:10+00:00,Hisingen,57.694244,11.940282,2,slask,frustrated,,I now buy tyres in pairs. As a precaution.,cit-02652
0636d0a0-a301-4d11-8abb-c50bd912bbe6,2026-04-18T07:36:58+00:00,Gamlestaden,57.730197,11.99852,4,slask,frustrated,factory whistle,The bicycle was reasonable. The car was not.,cit-02368
c80fe4f7-fc6c-4e83-b8b8-d55aabf0a157,2026-05-03T16:10:59+00:00,Haga,57.708004,11.961137,4,sol,philosophical,wedding confetti,I am not angry. I am Swedish.,cit-01472
91399808-1332-4092-b31c-b2e2a7aea4fa,2026-03-13T13:51:34+00:00,Kortedala,57.765202,12.069989,4,snö,frustrated,dog leash,The pothole has a Tripadvisor review. Three stars.,cit-02159
b588846c-0835-41ab-b200-80a05a03cea7,2026-04-12T17:15:08+00:00,Kortedala,57.774296,12.062064,3,slask,frustrated,1980s coin,I feel like the pothole and I are both trying our best.,cit-01570
a3290d38-cb82-4c2a-9d8c-971543619182,2026-04-17T07:12:57+00:00,Haga,57.704071,11.951671,5,regn,philosophical,vintage camera strap,I now understand impermanence.,cit-00459
63fe697d-4f2d-49fb-97d8-340ba6df5be8,2026-03-20T12:12:45+00:00,Hisingen,57.705834,11.912271,4,snö,resigned,industrial bolt,I respect it. I do not love it.,cit-00289
c030e775-7fc1-4cf2-8f27-5fbe889010ae,2026-03-11T09:11:40+00:00,Centrum,57.711903,11.981115,2,sol,resigned,lunch deal flyer,The chassis sounds like a confused harp.,cit-01996
1f9b6438-9f3c-4631-8299-bce63e475133,2026-03-08T21:40:27+00:00,Hisingen,57.697741,11.930536,2,slask,vengeful,hubcap,I was not surprised. That is the most Gothenburg thing about this.,cit-02270
ea0b83eb-f517-4f35-ba21-f5aaed42b86f,2026-04-15T13:38:34+00:00,Kortedala,57.77555,12.063857,5,slask,vengeful,1980s coin,I turned around. The road did too.,cit-01184
ec33e8e2-e618-4733-95be-b835ede63c55,2026-04-08T08:30:42+00:00,Frölunda,57.655186,11.968474,5,regn,lagom,,It is in the official Volvo test track database. As a hazard scenario.,cit-02953
468f82cb-20d2-40c9-b645-1769ee49573c,2026-02-28T23:09:25+00:00,Haga,57.702373,11.960505,2,regn,philosophical,second-hand cup,I have insurance. The insurance has a question.,cit-01342
361a7a5f-e0ae-46ef-9b73-84ff2b12b775,2026-03-17T07:16:59+00:00,Hisingen,57.692994,11.894387,4,dimma,vengeful,hubcap,I feel like the pothole and I are both trying our best.,cit-00423
0e235d4d-89f7-483b-821b-2d2cf7913ee5,2026-03-20T21:15:29+00:00,Centrum,57.714876,11.965593,2,regn,amused,press card,I yelled in Swedish. The pothole answered in Norwegian.,cit-01850
bcecd25b-dcef-40e3-bc4f-a248f0f13596,2026-03-22T10:08:59+00:00,Hisingen,57.711344,11.885143,3,dimma,vengeful,Volvo emblem,It echoes.,cit-00025
418e02e6-7891-4c88-aa3d-dbcfead71f94,2026-04-19T06:59:43+00:00,Kortedala,57.777776,12.061584,4,slask,resigned,apartment key,I have driven this road for 27 years. The pothole has driven it for 28.,cit-00908
7e28c37f-9d12-4861-b24a-148ffea6ec50,2026-03-01T06:07:31+00:00,Haga,57.702591,11.968119,4,sol,amused,second-hand cup,The hole is older than I am. I am 51.,cit-01391
bc4c9afe-7eff-40b8-84df-89490dda70cd,2026-04-04T12:38:09+00:00,Hisingen,57.714142,11.937815,4,dimma,vengeful,hubcap,It used to be a road.,cit-01090
85fca0f2-5fef-4885-a72f-637a59e94134,2026-03-01T02:28:30+00:00,Gamlestaden,57.733153,12.01681,3,slask,frustrated,shipyard rivet,It is on the Volvo onboarding tour. New employees are shown it.,cit-02253
b80e5afe-b965-4a11-9bad-5b8e98f53016,2026-03-24T10:50:29+00:00,Annedal,57.697939,11.949738,1,regn,frustrated,student textbook,The chassis sounds like a confused harp.,cit-01963
d595560d-0782-4794-bbb0-921c2bddaeca,2026-03-02T02:45:33+00:00,Kortedala,57.762883,12.060717,5,regn,frustrated,,The cinnamon bun did not survive.,cit-01244
ad9188ba-3cf1-42a4-a925-cd6e9a19c4fb,2026-04-09T10:51:37+00:00,Hisingen,57.711133,11.943134,3,regn,vengeful,lost mitten,"I stopped, got out, and apologised.",
0dc68735-73ec-4b65-afe9-9647ce937ee7,2026-02-19T02:04:41+00:00,Linné,57.698055,11.943088,3,regn,philosophical,,The chassis sounds like a confused harp.,cit-02477
fdb21cc2-44ed-40a5-b7db-4b7740cfcca5,2026-03-17T08:28:47+00:00,Annedal,57.698802,11.957016,2,regn,frustrated,bicycle bell,I have a friend who drives slower because of this exact pothole.,cit-02988
486836f9-2360-4200-91f5-33b4b4ae975c,2026-03-08T00:26:56+00:00,Frölunda,57.662952,11.931346,4,snö,resigned,,It is in the GPS as 'Object of Interest'.,cit-00670
45402033-ac43-49ee-b5d8-69271a6e29bc,2026-04-20T13:26:55+00:00,Haga,57.709529,11.961972,1,regn,amused,,It echoes.,cit-01556
6b28efac-d2c0-4e0c-ae3b-b691fab003c4,2026-02-12T15:57:52+00:00,Hisingen,57.702869,11.932006,3,slask,vengeful,hubcap,The chassis sounds like a confused harp.,cit-00226
ab83cba8-90bd-4bc8-a2c5-ce3b55097c5e,2026-03-21T07:50:06+00:00,Hisingen,57.711503,11.891161,4,dimma,frustrated,,It is in the GPS as 'Object of Interest'.,cit-01530
ea5dafa3-f2e2-454d-8c5d-642b9aee52a9,2026-04-18T16:16:31+00:00,Hisingen,57.705999,11.922069,3,regn,resigned,factory ID badge,It contains its own weather system. We named it Eva.,
e81ecd12-be65-4410-907f-906eb22cb4f6,2026-05-04T03:38:47+00:00,Haga,57.702878,11.951004,2,regn,philosophical,,The pothole has more depth than my last performance review.,cit-01018
033072f8-31dc-4d92-a112-3c55bb4c4fcd,2026-02-26T19:30:54+00:00,Hisingen,57.707065,11.892976,4,slask,frustrated,muffler bracket,I saw my grandmother's missing brooch in there.,cit-00524
56e5ebdf-ad04-44fe-ad76-0731e7d23420,2026-03-26T07:22:34+00:00,Örgryte,57.712142,11.995006,1,regn,amused,tennis ball,I was on a date. We are now married.,cit-02793
76adf47a-d2d8-4c3b-9adc-459b6abc75d3,2026-04-01T18:42:48+00:00,Annedal,57.694453,11.967502,3,regn,lagom,student textbook,I considered driving around it. The detour goes through Norway.,cit-01993
681fb667-c072-4a38-95b4-43bc94f94b2a,2026-02-28T07:33:44+00:00,Linné,57.695902,11.954157,3,regn,philosophical,second-hand book,"It is technically a sinkhole, but the city is in denial.",cit-02435
1542d859-bc27-4304-a062-1523b0b946d6,2026-04-30T11:46:36+00:00,Annedal,57.698659,11.956749,3,sol,frustrated,student textbook,"I stopped, got out, and apologised.",cit-01922
bea461e2-e55a-4ef1-8b51-4c86673f08bb,2026-04-23T09:52:16+00:00,Gamlestaden,57.729266,11.991771,5,snö,frustrated,,The municipality said 'we will look into it'. I sent them a photo. They sent thoughts and prayers.,cit-02354
c6c11734-6aff-482b-81de-ac2989f277d8,2026-05-02T10:39:41+00:00,Örgryte,57.703732,11.99455,3,sol,lagom,dog biscuit,I am not angry. I am Swedish.,cit-02774
7b3f9acd-54df-49c8-9e08-38eeb321ca5e,2026-03-09T06:36:41+00:00,Gamlestaden,57.726452,12.00437,4,dimma,vengeful,tram token,I now understand impermanence.,cit-02176
60367c61-48b2-43f8-ad0f-78f405f9a77a,2026-02-20T12:10:49+00:00,Frölunda,57.654823,11.953988,5,snö,resigned,,"The pothole was filled in by someone, then dug up by someone else, the same week.",cit-01953
776ca986-eac3-4d95-a3e7-a0487da5d53a,2026-05-05T10:49:09+00:00,Hisingen,57.691064,11.854794,3,slask,frustrated,muffler bracket,I yelled in Swedish. The pothole answered in Norwegian.,cit-00269
0d973fd1-3019-49a7-b813-6140206fe686,2026-02-12T23:02:11+00:00,Hisingen,57.700072,11.919277,4,snö,vengeful,industrial bolt,I considered driving around it. The detour goes through Norway.,cit-02497
357c434e-2e9e-41f6-bde9-856016086755,2026-05-07T18:17:27+00:00,Hisingen,57.703423,11.915901,4,slask,vengeful,industrial bolt,I turned around. The road did too.,cit-00309
ecaa98ee-1880-4775-8d82-66d34fa5b75b,2026-03-12T17:03:14+00:00,Annedal,57.699437,11.954912,2,sol,frustrated,thesis chapter,I lost a hubcap. I gained perspective.,cit-02645
43fe47ba-6366-46a9-b1ba-ad9cee6da515,2026-03-05T07:42:48+00:00,Frölunda,57.655445,11.939882,4,snö,lagom,,It is on the official Gothenburg map. As a landmark.,cit-00840
9130d5ed-c182-41de-9269-60454a3a1c99,2026-04-18T12:02:48+00:00,Majorna,57.692204,11.947347,2,sol,lagom,vinyl record,The Volvo Iron Mark survived. The wheel did not.,cit-01438
d10dba15-eaaa-4dc5-925b-4f0d76892f0b,2026-03-04T12:34:06+00:00,Centrum,57.710144,11.973021,2,regn,amused,lunch deal flyer,I am not angry. I am Swedish.,cit-01772
b8505f0c-d23c-4598-a8a9-f1384c68583a,2026-04-20T09:05:04+00:00,Gamlestaden,57.733842,12.016361,4,slask,vengeful,shipyard rivet,It is technically a feature now.,cit-02145
b7f49859-10fb-48e7-a6e6-d55b5c53a0a1,2026-03-05T02:42:25+00:00,Kortedala,57.779895,12.057942,1,slask,frustrated,dog leash,It used to be a road.,cit-00940
efb551bc-b59e-4485-a336-204f1d03c0b9,2026-04-03T11:23:21+00:00,Örgryte,57.707846,11.994035,1,sol,lagom,dog biscuit,It does not show up on Google Street View. They were afraid.,cit-02866
a03fb965-3f48-42f5-b4d7-1cd66fad5c47,2026-03-31T14:52:31+00:00,Haga,57.709853,11.953916,1,sol,amused,tourist postcard,I gave up at the pothole. I started a podcast.,cit-01514
46f6fc97-f3dc-4b03-86cd-0b3ed8dce024,2026-04-23T12:12:40+00:00,Frölunda,57.660385,11.947808,5,regn,resigned,,The pothole was in my path. The path is now in the pothole.,cit-00613
a810f2e6-4f77-4a2c-9dad-09dd55db2965,2026-03-22T08:16:21+00:00,Hisingen,57.715505,11.855049,5,dimma,vengeful,Volvo emblem,It is in the GPS as 'Object of Interest'.,cit-00454
544d08a7-9cae-4825-bacc-0590fc129ff0,2026-03-13T17:37:44+00:00,Kortedala,57.770877,12.065798,4,slask,frustrated,dog leash,The pothole has a Google review. The owner replied.,cit-00619
64402066-bd69-4680-9eec-10206e6734a9,2026-04-08T08:08:19+00:00,Hisingen,57.699158,11.914716,5,slask,frustrated,lost mitten,The pothole has a Google review. The owner replied.,cit-00423
f460ba53-5bda-4215-8d83-3fa7d3fc775f,2026-02-17T07:20:33+00:00,Lorensberg,57.699384,11.975276,2,regn,philosophical,theatre ticket,I lost the radio antenna. It is now somewhere geological.,cit-02951
9d43587b-39ee-4976-8989-2032c80c22b1,2026-03-22T06:29:19+00:00,Centrum,57.7041,11.971628,4,regn,resigned,,It contains weather.,cit-02889
4259cceb-8800-458b-978b-f510f77a85e3,2026-04-30T07:46:29+00:00,Lorensberg,57.696075,11.98354,1,regn,philosophical,festival wristband,I named it. It is now part of the family.,cit-02985
f928cc9c-e7f2-472b-9512-4c06abb611a5,2026-04-11T05:21:54+00:00,Centrum,57.705213,11.97559,3,dimma,resigned,press card,I now buy tyres in pairs. As a precaution.,cit-01862
a8a9cdd1-fa66-4738-afe2-5edf0f8f90ed,2026-05-08T11:27:26+00:00,Annedal,57.69815,11.969878,4,regn,frustrated,thesis chapter,It was filled in 2019. It rose again in 2024.,cit-02026
fa6e31d7-7bac-4f87-83bd-c4a36d16dc4e,2026-02-26T07:12:36+00:00,Linné,57.693099,11.953718,3,regn,amused,second-hand book,It moves between Tuesdays and Thursdays.,
5c0535b5-9d63-4de4-b227-bbdaf12abd48,2026-03-07T15:11:35+00:00,Centrum,57.714997,11.973721,5,regn,resigned,press card,It swallowed the rim. The rim was new.,cit-01609
e1f03707-41ec-4516-bd8c-59f042fe0435,2026-04-19T23:10:11+00:00,Frölunda,57.664478,11.93047,5,slask,philosophical,,Last winter it ate a moped.,cit-00548
a2965f5e-cbc5-4bb2-b772-edbe1ca8707b,2026-05-10T09:35:46+00:00,Hisingen,57.708411,11.915442,4,dimma,frustrated,Volvo emblem,The Volvo Iron Mark survived. The wheel did not.,cit-00369
d7c8e229-a02d-41cb-bcbd-0dd28703ccd6,2026-04-30T01:43:43+00:00,Centrum,57.709042,11.961998,2,regn,resigned,press card,It is on the road from Volvo HQ. They commute around it.,cit-01723
57bf7b8b-4720-4070-9fd7-1c4e07f236a1,2026-04-15T05:49:18+00:00,Hisingen,57.716909,11.94788,5,slask,frustrated,,I saw my grandmother's missing brooch in there.,cit-01510
85ecf81e-7388-4cc9-8432-cf8ad7ac1e4b,2026-04-22T15:04:36+00:00,Gamlestaden,57.72018,11.991264,4,regn,vengeful,shipyard rivet,The pothole asked for ID.,cit-02210
2b556681-0bb4-46ca-93eb-c61491f0320f,2026-03-20T12:10:45+00:00,Centrum,57.711402,11.971757,5,regn,resigned,tram pass,"It rejected my insurance claim, somehow.",cit-01609
b75f073c-203c-4e6d-93df-45608afb07e7,2026-04-18T08:44:34+00:00,Örgryte,57.697457,11.995565,1,regn,resigned,tennis ball,I file a report annually. We have history.,
79b3eb28-bbc6-415a-b55c-dcf2e75bfd3c,2026-04-11T07:40:15+00:00,Centrum,57.7083,11.98327,1,dimma,resigned,lunch deal flyer,The seatbelt held. Everything else loosened.,cit-01630
82bb4630-ad7c-4471-b5a2-5ba73adb6c7a,2026-03-28T12:17:14+00:00,Centrum,57.706047,11.961293,2,dimma,resigned,press card,I have insurance for tyres now. Just for this road.,cit-00555
a6fd3769-84cb-416e-8321-33a57716e469,2026-05-10T14:20:34+00:00,Haga,57.702939,11.964863,2,sol,philosophical,vintage camera strap,I used to have an alignment.,
a95830db-fa4c-4e60-84ec-2ef8d746333b,2026-03-04T14:43:37+00:00,Lorensberg,57.699922,11.984245,2,regn,lagom,opera programme,"The pothole was filled in by someone, then dug up by someone else, the same week.",cit-00979
0749b137-1d1d-4d9b-9d88-962c8e45dbde,2026-03-18T06:52:03+00:00,Haga,57.70256,11.953881,2,dimma,amused,,I have insurance. The insurance has a question.,cit-01436
109861ef-7f20-4ef4-a45b-fee72349d269,2026-02-13T15:20:24+00:00,Gamlestaden,57.731694,12.016527,4,slask,vengeful,shipyard rivet,The pothole has a Tripadvisor review. Three stars.,cit-01005
5f8217a8-550d-4a77-ae71-61dd19b890cd,2026-05-10T02:36:44+00:00,Frölunda,57.66391,11.966499,5,regn,resigned,a smaller pothole,It contains atmospheric conditions.,cit-00606
b474c449-4e32-44ab-9a98-aa1cb52b3e8f,2026-03-19T07:22:55+00:00,Örgryte,57.698938,12.014782,3,regn,resigned,tennis ball,It is on the Volvo onboarding tour. New employees are shown it.,cit-02836
ffe50a02-abbb-4385-90a3-a2985ddac464,2026-04-17T08:11:36+00:00,Haga,57.701922,11.955853,2,sol,lagom,second-hand cup,The XC60 noticed before I did. The screen said 'we'll talk later'.,cit-01449
8918ea85-86a4-4dc7-be16-df6e2fbe6c7b,2026-02-12T11:16:14+00:00,Kortedala,57.767418,12.064381,5,slask,vengeful,dog leash,The cinnamon bun did not survive.,cit-00903
b9fe3be8-dc06-424f-8395-e452b35e7032,2026-02-24T07:19:31+00:00,Hisingen,57.692942,11.899223,3,slask,resigned,industrial bolt,I am here to report a pothole. I am also here to report a feeling.,cit-01222
bce02858-b292-49a9-bed2-994d03984974,2026-04-03T10:49:09+00:00,Kortedala,57.764122,12.062521,2,snö,frustrated,1980s coin,The pothole has Wi-Fi.,cit-01237
ca7d7530-77f2-443c-abde-c25d54850691,2026-02-26T20:41:51+00:00,Annedal,57.690777,11.962334,5,regn,frustrated,,The cinnamon bun did not survive.,cit-02037
00d9e48d-e419-4f28-a0ac-b915315d41e2,2026-03-30T23:09:57+00:00,Hisingen,57.699824,11.891032,4,regn,frustrated,Volvo emblem,I feel like the pothole and I are both trying our best.,cit-00072
55f05cbb-2a3c-41ae-9d80-7e6496ac21d5,2026-03-23T12:39:39+00:00,Gamlestaden,57.733195,12.013284,4,regn,frustrated,,The pothole rejected the cinnamon bun. The cinnamon bun was free.,cit-02237
58eb2f93-934e-4937-a431-3385cdf35601,2026-04-15T20:40:01+00:00,Centrum,57.712627,11.980988,5,dimma,resigned,umbrella,It is on the official map. The map calls it 'feature 042-N'.,cit-02341
64c5e2b7-3c9a-4905-9f1e-22775d7505f4,2026-03-14T17:46:00+00:00,Hisingen,57.717468,11.932329,3,regn,vengeful,industrial bolt,I named it. It is now part of the family.,cit-00045
f6501eea-9e44-48ef-9664-0bf25ac71c4d,2026-03-08T09:17:31+00:00,Haga,57.704694,11.953374,3,regn,lagom,vintage camera strap,It snowed yesterday. The pothole is now a fountain.,cit-00367
a8fc8b77-09c4-4773-810a-68ba25935be0,2026-05-01T11:47:18+00:00,Annedal,57.694682,11.967381,4,regn,lagom,philosophy notes,"I stopped, got out, and apologised.",cit-01894
85af6af3-d46c-4250-9fed-402d10fc40ca,2026-02-19T07:31:14+00:00,Örgryte,57.714462,12.00286,2,sol,lagom,,I now believe in road spirits.,cit-02805
49df1b3d-b1f9-4cd1-ae00-93705879235e,2026-04-24T20:03:29+00:00,Örgryte,57.711345,11.992163,1,regn,resigned,dog biscuit,The seatbelt held. Everything else loosened.,
7d986ddb-5b66-4961-a2b4-6a082a883799,2026-02-15T12:10:52+00:00,Centrum,57.71159,11.964018,1,sol,resigned,tram pass,"The pothole was filled in by someone, then dug up by someone else, the same week.",cit-01738
b4f4394b-b5d6-4559-895f-36590003955f,2026-03-03T07:03:32+00:00,Centrum,57.700872,11.963427,5,regn,frustrated,umbrella,It rained inside my car. The car is closed.,cit-00184
8cdd1b60-c767-4536-8be5-6fdb81898d0d,2026-03-02T15:38:31+00:00,Annedal,57.691625,11.969742,4,sol,frustrated,,I named it. It is now part of the family.,cit-02041
cf24ed53-6370-4250-8f9f-3c814d6c1b72,2026-03-27T21:20:57+00:00,Frölunda,57.667521,11.955118,5,snö,lagom,,I now believe in road spirits.,cit-00538
84e8bca4-fd9c-4c44-aac6-cf4bdab923d4,2026-04-01T18:59:04+00:00,Centrum,57.713757,11.97834,3,regn,amused,lunch deal flyer,I saw my grandmother's missing brooch in there.,cit-01784
996ce0ac-6eca-419e-86e8-32f8779d6e63,2026-03-04T18:21:21+00:00,Annedal,57.699301,11.945288,5,dimma,lagom,philosophy notes,"I lost a child's tooth, found in my console six months later.",cit-02054
a7081d9b-57e6-4156-ba38-ebd31c0890ee,2026-03-27T13:55:48+00:00,Kortedala,57.769152,12.060731,5,snö,vengeful,bicycle pedal,"I stopped, got out, and apologised.",cit-01074
5302c1b1-574e-4416-82c9-8be9735f34ad,2026-04-11T07:30:52+00:00,Hisingen,57.710024,11.879081,2,slask,vengeful,muffler bracket,The cinnamon bun did not survive.,cit-00236
427b877a-61e5-4ec7-8cd1-61bf20233be3,2026-04-04T16:46:01+00:00,Hisingen,57.695664,11.904569,4,slask,vengeful,industrial bolt,The bicycle was reasonable. The car was not.,
16d629a6-3941-46cd-98b1-c1c4a0a7d2a9,2026-02-18T03:56:43+00:00,Haga,57.701409,11.965503,3,regn,amused,,The car coughed. I have never heard it cough.,
b9641232-e518-439e-a442-9b307f5e91b5,2026-02-17T22:07:19+00:00,Annedal,57.695382,11.946817,3,regn,philosophical,,My toddler asked 'are we there yet'. We were two metres from home.,cit-02417
70a60532-676e-410a-b22e-69283431f2df,2026-04-12T07:08:39+00:00,Kortedala,57.771088,12.040289,4,slask,vengeful,apartment key,I was warned. I drove anyway. I learned.,cit-01205
c4767a54-1c42-4f6f-927e-4b266e2157e4,2026-04-28T08:57:07+00:00,Majorna,57.69952,11.943556,4,regn,lagom,vinyl record,The municipality calls it a 'pavement irregularity'. I call it Carl.,cit-02616
ddeba5f0-5843-414a-881b-dd6e2416aa66,2026-03-15T06:37:50+00:00,Haga,57.705387,11.960087,2,regn,amused,cinnamon bun,I am not angry. I am Swedish.,cit-01131
7ff256f7-92d5-4f85-87a8-043847a56534,2026-03-13T06:03:06+00:00,Hisingen,57.694732,11.919823,4,slask,vengeful,lost mitten,I was carrying lutfisk. The lutfisk made it. The car did not.,cit-02988
3846d3c3-9b1e-41f3-bcf1-3fff54fbe8b6,2026-03-13T17:48:19+00:00,Frölunda,57.653641,11.933977,5,regn,resigned,,It is in the official Volvo test track database. As a hazard scenario.,cit-00556
cb89c076-9b23-4a71-aeef-84d06ea21b67,2026-04-26T09:07:27+00:00,Majorna,57.698842,11.93005,2,sol,philosophical,vinyl record,The pothole was in my path. The path is now in the pothole.,
3a36db85-ef2c-4906-9ace-020ae464b2da,2026-03-14T10:01:58+00:00,Kortedala,57.770012,12.06685,5,snö,resigned,bicycle pedal,I am here to report a pothole. I am also here to report a feeling.,cit-01165
c68f8346-8176-4d29-9598-4a645ad039a2,2026-02-14T21:23:29+00:00,Örgryte,57.697506,11.996454,3,dimma,resigned,,The hole is older than I am. I am 51.,cit-02799
4dae7d54-7082-40b3-8461-5f88320113bd,2026-03-28T18:00:49+00:00,Frölunda,57.656053,11.957494,4,slask,resigned,,I now understand impermanence.,cit-00615
1c1ce1f7-79c3-407a-846a-5390156ede08,2026-03-15T08:57:24+00:00,Annedal,57.690732,11.968069,2,regn,lagom,student textbook,I now drive on the pavement. It is safer.,cit-02113
a305329d-0696-4f0b-b7d0-0d9b1f7a2cc4,2026-04-05T08:13:14+00:00,Frölunda,57.66306,11.943052,5,regn,resigned,,I have insurance for tyres now. Just for this road.,cit-00600
e1b3ffb3-cf13-44f6-bb2e-c68ed5547f8c,2026-02-27T22:17:41+00:00,Kortedala,57.766556,12.053353,4,snö,frustrated,,It was deeper than the conversation we were having in the car.,
